step,loss,embedding_grad_l1_norm,embedding_grad_l2_norm,output_proj_grad_l1_norm,output_proj_grad_l2_norm,embedding_grad_mean,output_proj_grad_mean,embedding_grad_abs_mean,output_proj_grad_abs_mean,embedding_grad_rolling_avg,output_proj_clip_threshold,output_proj_grad_l2_norm_post_clip
19,0.0,16.00567626953125,0.007471402641385794,247.152099609375,0.27090737223625183,-3.5453411040275995e-17,2.438322066228727e-14,2.385031621088274e-07,2.39900873566512e-06,0.009088121633976699,0.0009088121633976699,0.13545368611812592
20,0.0,11.020620346069336,0.0031005502678453922,237.29283142089844,0.30036163330078125,-3.678155870157074e-17,8.3650785137699e-14,1.6422004023297632e-07,2.303308747286792e-06,0.0047197435982525345,0.0004719743598252535,0.15018081665039062
21,0.0,8.80146598815918,0.00246427278034389,235.0868682861328,0.21336974203586578,-3.808260130855334e-18,8.066798910712908e-14,1.3115206343172758e-07,2.2818962861492764e-06,0.004164253920316696,0.0004164253920316696,0.10668487101793289
22,0.0,10.865518569946289,0.0035257868003100157,230.39195251464844,0.16320720314979553,9.276704838329097e-18,1.748822305502537e-13,1.6190884366551472e-07,2.2363244625012157e-06,0.003273066412657499,0.00032730664126574995,0.08160360157489777
23,0.0,10.788980484008789,0.006351099349558353,223.81613159179688,0.21190114319324493,-9.770016826810002e-17,4.42289332599783e-14,1.6076833730949147e-07,2.1724956695834408e-06,0.004284800449386239,0.00042848004493862397,0.10595057159662247
24,0.0,12.040197372436523,0.00479809008538723,228.58453369140625,0.2500714063644409,2.0599841277224584e-17,-1.3874895698519352e-13,1.7941292185241764e-07,2.218780764451367e-06,0.0032879712991416453,0.0003287971299141645,0.12503570318222046
25,0.0,10.750161170959473,0.0025073245633393526,211.7957000732422,0.18765467405319214,1.2278589603398338e-17,2.600584483340913e-15,1.6018988446830917e-07,2.0558179585350445e-06,0.004167631873860956,0.0004167631873860956,0.09382733702659607
26,0.0,13.76715087890625,0.007151935715228319,227.65513610839844,0.187524676322937,-9.873016033196125e-18,1.5150688592157485e-13,2.0514653442660347e-07,2.2097592591308057e-06,0.003381240228191018,0.00033812402281910184,0.0937623381614685
27,0.0,11.995509147644043,0.004477600567042828,207.9390869140625,0.20268963277339935,-2.1846673775582914e-17,-2.849341246345498e-14,1.78747015411318e-07,2.018383383983746e-06,0.004153316048905254,0.0004153316048905254,0.10134481638669968
28,0.0,10.277154922485352,0.003162611275911331,185.1474609375,0.1303255409002304,-1.2800361898906987e-17,1.012227495968349e-14,1.5314154211409914e-07,1.7971540273720166e-06,0.004362758714705706,0.0004362758714705706,0.0651627704501152
29,0.0,14.002373695373535,0.006017251871526241,190.57752990722656,0.14701364934444427,-2.2402327388981735e-17,-7.487419735054904e-15,2.0865162753125333e-07,1.8498615190765122e-06,0.0038480022456496956,0.00038480022456496957,0.07350682467222214
30,0.0,12.655498504638672,0.003853526199236512,182.6087646484375,0.16405464708805084,-2.316126890972159e-17,8.171087640057931e-14,1.8858162320611882e-07,1.7725118368616677e-06,0.0046112411189824344,0.0004611241118982435,0.08202732354402542
31,0.0,12.655597686767578,0.0031918196473270655,179.82249450683594,0.17289415001869202,2.5139937874507634e-17,-2.8781559519583735e-14,1.885831011350092e-07,1.745466647662397e-06,0.0033385070972144605,0.00033385070972144607,0.08644707500934601
32,0.0,14.132515907287598,0.003156350227072835,177.72047424316406,0.1357264369726181,2.9558061727386065e-17,4.183999541686016e-14,2.1059089760910865e-07,1.7250631572096609e-06,0.003695381386205554,0.0003695381386205554,0.06786321848630905
33,0.0,16.772823333740234,0.004163115750998259,156.72113037109375,0.09994082897901535,-1.9583401740519424e-18,-1.4248073342904358e-14,2.4993454417199246e-07,1.5212307289402816e-06,0.0037141157779842617,0.00037141157779842617,0.049970414489507675
34,0.0,18.974716186523438,0.004581405781209469,164.6138916015625,0.1790565401315689,4.05356087238018e-17,-1.4443210082787372e-13,2.8274530450289603e-07,1.5978426972651505e-06,0.00480699772015214,0.000480699772015214,0.08952827006578445
35,0.0,18.775419235229492,0.003957987762987614,167.34640502929688,0.12530851364135742,2.7152488157183852e-17,5.215661276892873e-14,2.7977554850622255e-07,1.624366063879279e-06,0.0046379129402339455,0.00046379129402339457,0.06265425682067871
36,0.0,21.03730583190918,0.004537335596978664,171.74200439453125,0.14594992995262146,2.0755695339519376e-17,-8.227395002259608e-14,3.1348028528555005e-07,1.667032506702526e-06,0.0049055395647883415,0.0004905539564788342,0.07297496497631073
37,0.0,19.292755126953125,0.0038323472253978252,150.5362548828125,0.12945497035980225,3.0079834022894714e-17,2.1165921866204106e-14,2.874844540201593e-07,1.4611965752919787e-06,0.004583311546593904,0.00045833115465939046,0.06472748517990112
38,0.0,19.784751892089844,0.003964486066251993,163.42544555664062,0.18979884684085846,4.082021179407924e-17,-1.5492944112956847e-14,2.9481577712431317e-07,1.5863068938415381e-06,0.004934351332485676,0.0004934351332485676,0.09489942342042923
39,0.0,20.086570739746094,0.004262613132596016,145.78846740722656,0.11362919956445694,-3.5344990823027445e-17,-9.868554710662936e-15,2.993132284245803e-07,1.4151116829452803e-06,0.005017357226461172,0.0005017357226461172,0.05681459978222847
40,0.0,22.021629333496094,0.004970872774720192,160.61489868164062,0.1823817640542984,-9.18861341181465e-18,-1.4563432179496606e-14,3.281478484495892e-07,1.5590260318276705e-06,0.005337734427303076,0.0005337734427303076,0.0911908820271492
41,0.0,26.665451049804688,0.005984368734061718,173.78646850585938,0.1202850192785263,1.2807138162485021e-17,-1.0251694817760369e-14,3.9734618439979386e-07,1.6868772263478604e-06,0.005671150516718626,0.0005671150516718626,0.06014250963926315
42,0.0,22.29341697692871,0.005551944021135569,167.20819091796875,0.16016718745231628,-8.267041565201971e-18,-8.861302940336643e-15,3.3219779993487464e-07,1.6230245591941639e-06,0.004907572362571955,0.0004907572362571955,0.08008359372615814
43,0.0,23.178682327270508,0.004642643500119448,140.1229248046875,0.11781633645296097,-4.762358042642578e-17,5.176951532390173e-14,3.4538928161964577e-07,1.360118403681554e-06,0.004609612561762333,0.0004609612561762333,0.058908168226480484
44,0.0,23.086328506469727,0.004490022547543049,150.4215850830078,0.11798698455095291,4.584819936898077e-17,-7.704958632920311e-14,3.440131024490256e-07,1.4600834674638463e-06,0.005358926206827164,0.0005358926206827164,0.058993492275476456
45,0.0,23.815711975097656,0.004565590061247349,144.7040557861328,0.1919638067483902,8.009543549236664e-18,2.1131845730736065e-14,3.548817630871781e-07,1.4045856460143114e-06,0.006475690845400095,0.0006475690845400095,0.0959819033741951
46,0.0,26.7040958404541,0.0064399405382573605,156.29931640625,0.16635140776634216,-3.469446951953614e-17,3.3072392955214684e-15,3.9792203665456327e-07,1.5171362974797376e-06,0.005681892856955528,0.0005681892856955528,0.08317570388317108
47,0.0,29.07799530029297,0.0061160181649029255,155.86953735351562,0.14550258219242096,-6.423897871976614e-18,-2.479752311151419e-14,4.332958951636101e-07,1.5129646726563806e-06,0.005534226726740599,0.0005534226726740599,0.07275129109621048
48,0.0,31.781068801879883,0.007859939709305763,152.36056518554688,0.24496501684188843,3.537209587733958e-17,-3.241796344170475e-14,4.7357482912957494e-07,1.4789044371354976e-06,0.006351006403565407,0.0006351006403565408,0.12248250842094421
49,0.0,29.31125259399414,0.00593590410426259,149.05238342285156,0.17360816895961761,-4.851804721872632e-18,-5.3033420618344915e-14,4.3677169969669194e-07,1.4467931350736762e-06,0.007582414522767067,0.0007582414522767067,0.08680408447980881
50,0.0,31.701087951660156,0.006451418623328209,175.3134765625,0.21693064272403717,2.6075062248276382e-17,-6.617730858747214e-14,4.723830215880298e-07,1.7016993751894915e-06,0.005842091888189316,0.0005842091888189317,0.10846532136201859
51,0.0,28.27675437927246,0.005436311941593885,137.76214599609375,0.15213772654533386,-2.4448758989548125e-17,1.5616925384237643e-15,4.2135647504437657e-07,1.337203229923034e-06,0.008922881912440062,0.0008922881912440062,0.07606886327266693
52,0.0,30.102863311767578,0.006345223635435104,154.67739868164062,0.2954746186733246,-1.8323016715005025e-17,3.5734649695686946e-14,4.485676186050114e-07,1.5013930578788859e-06,0.006113801617175341,0.0006113801617175341,0.1477373093366623
53,0.0,32.45606231689453,0.006411206442862749,161.12451171875,0.1643557846546173,7.964820209621637e-17,1.6295983227721943e-15,4.8363301630161e-07,1.5639726598237758e-06,0.005767547246068716,0.0005767547246068716,0.08217789232730865
54,0.0,34.936622619628906,0.007016293238848448,178.13156127929688,0.2056645005941391,-2.2605615296322767e-17,-2.0247804897576688e-13,5.205962452237145e-07,1.7290533378400141e-06,0.00629976037889719,0.0006299760378897191,0.10283225029706955
55,0.0,29.69910430908203,0.005793683230876923,144.98004150390625,0.16972321271896362,-1.1354307251354445e-16,-1.1162915074724652e-14,4.4255114062252687e-07,1.4072645626583835e-06,0.006130572129040957,0.0006130572129040957,0.08486160635948181
56,0.0,28.274709701538086,0.005697344895452261,143.41238403320312,0.16681066155433655,4.461491939777851e-17,-2.915152995841726e-14,4.2132600697186717e-07,1.3920479204898584e-06,0.005917348898947239,0.0005917348898947239,0.08340533077716827
57,0.0,31.076473236083984,0.0061263432726264,140.57626342773438,0.16330620646476746,4.797594613248357e-18,7.14963824228294e-15,4.6307553702717996e-07,1.3645187664224068e-06,0.006954633537679911,0.0006954633537679911,0.08165310323238373
58,0.0,42.51072311401367,0.008797385729849339,179.01406860351562,0.2010888010263443,5.773376568485311e-18,-1.7518087403866484e-13,6.334591375889431e-07,1.7376195273755002e-06,0.0075380666181445125,0.0007538066618144513,0.10054440051317215
59,0.0,31.16170883178711,0.00597726134583354,137.531494140625,0.12444017827510834,2.1751806085490433e-17,-3.12783077162284e-14,4.6434564637820586e-07,1.3349643950277823e-06,0.00620787451043725,0.0006207874510437251,0.06222008913755417
60,0.0,31.516530990600586,0.006215672940015793,136.78231811523438,0.19397787749767303,-2.3744027577432547e-17,3.00454106039183e-15,4.696329085618345e-07,1.3276924164529191e-06,0.006165004801005125,0.0006165004801005126,0.09698893874883652
61,0.0,35.245208740234375,0.006782428827136755,151.04151916503906,0.19722065329551697,7.37257477290143e-18,-3.467888140280123e-13,5.251945367490407e-07,1.4661009117844515e-06,0.0063721975311636925,0.0006372197531163692,0.09861032664775848
62,0.0,36.66816329956055,0.0075647723861038685,159.8081512451172,0.16920484602451324,1.599198204416119e-17,-2.1905010628726213e-14,5.463982120090805e-07,1.5511951687585679e-06,0.007515932060778141,0.0007515932060778142,0.08460242301225662
63,0.0,38.21010971069336,0.007847744040191174,141.2007293701172,0.12548279762268066,-8.534026350176527e-17,-6.143041397831464e-14,5.693750040336454e-07,1.3705802075492102e-06,0.010628477670252323,0.0010628477670252324,0.06274139881134033
64,0.0,37.84381866455078,0.007576846517622471,146.25872802734375,0.12792088091373444,3.550762114890027e-17,-2.60782769077178e-13,5.639168421112117e-07,1.4196762094798032e-06,0.007422847207635641,0.0007422847207635641,0.06396044045686722
65,0.0,36.83973693847656,0.007062907796353102,129.5107421875,0.10132544487714767,5.442694905877232e-17,-2.8271844314562778e-15,5.48954858459183e-07,1.2571101706271293e-06,0.007178710494190455,0.0007178710494190455,0.05066272243857384
66,0.0,34.70325469970703,0.006572036072611809,138.567626953125,0.13655886054039001,-2.5505856107721492e-17,-7.962015514126689e-14,5.171187922314857e-07,1.345021701126825e-06,0.006777350138872862,0.0006777350138872862,0.06827943027019501
67,0.0,40.291648864746094,0.008875441737473011,141.71180725097656,0.11150633543729782,1.4555414165617897e-16,-8.146385109997385e-15,6.003923544994905e-07,1.3755410464000306e-06,0.007933335658162833,0.0007933335658162834,0.05575316771864891
68,0.0,39.479156494140625,0.007487870287150145,151.495849609375,0.11192642897367477,1.1736488517155585e-17,-6.743150010807622e-14,5.88285274716327e-07,1.4705109379065107e-06,0.007782337069511413,0.0007782337069511414,0.05596321448683739
69,0.0,37.84722900390625,0.007086014375090599,131.65792846679688,0.11557292193174362,-1.474514954580286e-17,2.8854321343818774e-15,5.639676601276733e-07,1.27795203752612e-06,0.007300242129713297,0.0007300242129713297,0.05778646096587181
70,0.0,40.23455047607422,0.007616628427058458,135.95379638671875,0.11437252908945084,3.390842294448415e-17,-7.78852690349642e-14,5.995415222059819e-07,1.3196503232393297e-06,0.007843923196196556,0.0007843923196196557,0.05718626454472542
71,0.0,41.11695098876953,0.007913979701697826,135.4786834716797,0.08965256065130234,6.830473686658678e-18,-1.9569800085452414e-14,6.126903144831886e-07,1.3150386166671524e-06,0.008175307977944612,0.0008175307977944613,0.04482628032565117
72,0.0,38.54494094848633,0.007137692999094725,134.32691955566406,0.11243313550949097,-5.51316804708879e-17,-1.8656091245689097e-15,5.743643782807339e-07,1.303858880419284e-06,0.008849891275167466,0.0008849891275167466,0.05621656775474548
73,0.0,42.502288818359375,0.008955842815339565,143.39581298828125,0.0993722602725029,5.421010862427522e-18,-6.517708464950922e-14,6.333334567898419e-07,1.3918870536144823e-06,0.008215021528303623,0.0008215021528303623,0.04968613013625145
74,0.0,41.30255126953125,0.009670425206422806,172.4871063232422,0.20270280539989471,-1.4609624274242172e-17,-1.0317418306423493e-13,6.154559741844423e-07,1.674264922257862e-06,0.007975073158740997,0.0007975073158740997,0.10135140269994736
75,0.0,39.954673767089844,0.007590464781969786,135.152099609375,0.09171134978532791,-1.3525422101756668e-17,-5.0882255087916425e-14,5.953710342510021e-07,1.3118685728841228e-06,0.008146426174789667,0.0008146426174789668,0.045855674892663956
76,0.0,43.421661376953125,0.008264022879302502,149.437255859375,0.1272900402545929,2.2185486954484634e-17,-2.759214907878567e-14,6.470331754826475e-07,1.4505289982480463e-06,0.00983414463698864,0.000983414463698864,0.06364502012729645
77,0.0,40.82807540893555,0.007554315030574799,131.68795776367188,0.1044754683971405,4.119968255444917e-18,-7.455380036198653e-14,6.083857329031161e-07,1.2782435305780382e-06,0.007606249582022428,0.0007606249582022429,0.05223773419857025
78,0.0,44.208946228027344,0.008407289162278175,128.96444702148438,0.1010543704032898,1.553119612085485e-17,-4.0995975365799246e-15,6.587646339539788e-07,1.25180747545528e-06,0.008625897392630578,0.0008625897392630579,0.0505271852016449
79,0.0,43.38658905029297,0.008124975487589836,136.0443115234375,0.13577860593795776,-4.255493527005605e-18,-3.204649544862048e-14,6.465105570896412e-07,1.3205288951212424e-06,0.008034833800047636,0.0008034833800047636,0.06788930296897888
80,0.0,40.60272216796875,0.007462408393621445,128.6874542236328,0.12155461311340332,-7.508100044462118e-17,-1.4768420928995725e-14,6.050277079339139e-07,1.2491187817431637e-06,0.00795119758695364,0.0007951197586953641,0.06077730655670166
81,0.0,43.08519744873047,0.008187331259250641,136.61831665039062,0.10784665495157242,4.1795993749316196e-17,-1.3033432839926196e-13,6.420194722522865e-07,1.326100573351141e-06,0.00824993010610342,0.000824993010610342,0.05392332747578621
82,0.0,44.390899658203125,0.008287785574793816,134.18980407714844,0.13732901215553284,3.92752236982874e-17,-1.5944488567995463e-13,6.614759513468016e-07,1.3025279486100771e-06,0.008289473131299019,0.0008289473131299019,0.06866450607776642
83,0.0,48.007659912109375,0.00887269712984562,139.1531524658203,0.11494898796081543,-1.496198998029996e-17,-9.554305995451359e-14,7.1536987888976e-07,1.3507052472050418e-06,0.009176627546548844,0.0009176627546548845,0.057474493980407715
84,0.0,42.78824234008789,0.007983180694282055,127.78376770019531,0.15322142839431763,-4.716279450311944e-17,2.4011927157990137e-15,6.375944963110669e-07,1.240347046405077e-06,0.008284469321370124,0.0008284469321370125,0.07661071419715881
85,0.0,43.69438171386719,0.008014937862753868,137.07077026367188,0.23111188411712646,4.277177570455315e-17,-1.3649227825459145e-14,6.510970251838444e-07,1.330492295892327e-06,0.008416318148374558,0.0008416318148374559,0.11555594205856323
86,0.0,48.869041442871094,0.008958833292126656,156.31655883789062,0.15816737711429596,5.843849709696869e-17,-5.6484680078855085e-14,7.282054639290436e-07,1.5173036445048638e-06,0.008709325082600116,0.0008709325082600117,0.07908368855714798
87,0.0,45.467350006103516,0.008374166674911976,147.96351623535156,0.14238442480564117,5.3966163135465983e-17,-7.660909531531299e-14,6.775163114980387e-07,1.4362240108312108e-06,0.009570520557463168,0.0009570520557463169,0.07119221240282059
88,0.0,44.89630126953125,0.008917748928070068,158.25332641601562,0.16569942235946655,-5.5172338052356107e-17,-2.7693255674754447e-13,6.690070222248323e-07,1.5361031273641856e-06,0.008261555619537831,0.0008261555619537832,0.08284971117973328
89,0.0,44.889488220214844,0.008247841149568558,134.69000244140625,0.1414569765329361,3.0086610286472748e-18,-2.5453416297956978e-14,6.689054998787469e-07,1.3073831723886542e-06,0.008263778686523438,0.0008263778686523438,0.07072848826646805
90,0.0,45.72621154785156,0.008456338196992874,140.50550842285156,0.12876911461353302,-6.749158523722265e-18,-7.923863794929639e-14,6.813736490585143e-07,1.3638319842357305e-06,0.008678072318434715,0.0008678072318434715,0.06438455730676651
91,0.0,41.16096878051758,0.007693559397011995,137.44073486328125,0.17183081805706024,-1.1858461261560205e-17,6.293894577605666e-14,6.133462306934234e-07,1.3340834357222775e-06,0.00854650093242526,0.0008546500932425261,0.08591540902853012
92,0.0,46.114501953125,0.00876424927264452,145.35986328125,0.14372028410434723,-7.66801986490373e-17,-3.4383296719769224e-14,6.871596269775182e-07,1.4109513131188578e-06,0.00863161850720644,0.0008631618507206441,0.07186014205217361
93,0.0,46.79067611694336,0.008725525811314583,138.39547729492188,0.09370117634534836,1.153862162067698e-16,-8.189519415803363e-15,6.972354071876907e-07,1.3433507319859928e-06,0.0089383564889431,0.00089383564889431,0.04685058817267418
94,0.0,47.50685119628906,0.008971013128757477,150.97628784179688,0.18527163565158844,-3.938364391553595e-17,-1.0573115869156116e-13,7.079072474880377e-07,1.4654677897851798e-06,0.00850579272955656,0.0008505792729556561,0.09263581782579422
95,0.0,44.615753173828125,0.008215103298425674,150.15670776367188,0.13080032169818878,1.3633842319005218e-17,-9.914980078282176e-14,6.648265298281331e-07,1.457512439628772e-06,0.008189460262656212,0.0008189460262656213,0.06540016084909439
96,0.0,48.155887603759766,0.008789493702352047,140.59039306640625,0.11545460671186447,1.8241701552068612e-17,-6.484161216855147e-14,7.175786436164344e-07,1.3646559864355368e-06,0.008822939731180668,0.0008822939731180668,0.057727303355932236
97,0.0,45.95433807373047,0.008720477111637592,138.1139373779297,0.10892640054225922,-2.1250362580715887e-17,4.948317688761861e-14,6.847729991932283e-07,1.3406179277808405e-06,0.008487565070390701,0.0008487565070390701,0.05446320027112961
98,0.0,44.770965576171875,0.008269382640719414,118.85987091064453,0.077985480427742,-6.467265958876034e-17,-1.685942848544432e-14,6.671393748547416e-07,1.1537263162608724e-06,0.008803104609251022,0.0008803104609251023,0.038992740213871
99,0.0,50.60158157348633,0.009500142186880112,146.51165771484375,0.1387510895729065,-3.6266562669640123e-17,-2.6511266597827043e-13,7.540223236901511e-07,1.4221313904272392e-06,0.009537151083350182,0.0009537151083350182,0.06937554478645325
100,0.0,47.66644287109375,0.008893097750842571,117.27550506591797,0.0852331891655922,4.553649124439119e-18,-9.328981170734791e-15,7.102853487594984e-07,1.1383474429749185e-06,0.008947530388832092,0.0008947530388832092,0.0426165945827961
101,0.0,47.070526123046875,0.008543116971850395,143.3726043701172,0.10347417742013931,-8.749511531958021e-17,-1.749472013654399e-13,7.014054972387385e-07,1.3916618399889558e-06,0.008872260525822639,0.0008872260525822639,0.051737088710069656
102,0.0,46.240299224853516,0.008602522313594818,125.66531372070312,0.11687692254781723,5.74762676688878e-17,-2.3610657157689674e-13,6.890341524012911e-07,1.2197840533190174e-06,0.008643855713307858,0.0008643855713307858,0.058438461273908615
103,0.0,50.75126647949219,0.009458040818572044,133.57272338867188,0.08532211184501648,5.1431840557281117e-17,-3.001599484372605e-14,7.562528026028303e-07,1.2965381301910384e-06,0.009505217708647252,0.0009505217708647252,0.04266105592250824
104,0.0,45.555442810058594,0.0084290262311697,137.03758239746094,0.09264596551656723,5.376287522812495e-17,-5.384327559547833e-14,6.788289965697913e-07,1.3301702210810618e-06,0.008635399863123894,0.0008635399863123894,0.046322982758283615
105,0.0,47.95145034790039,0.008850607089698315,123.99078369140625,0.08242661505937576,1.0015317568334847e-17,-1.5788402757486303e-14,7.14532291112846e-07,1.2035300187562825e-06,0.009030602499842643,0.0009030602499842644,0.04121330752968788
106,0.0,50.74009704589844,0.009573611430823803,140.74688720703125,0.13673648238182068,-3.4531839193663316e-17,-2.334247432931452e-13,7.560863650724059e-07,1.3661749562743353e-06,0.009539096057415009,0.000953909605741501,0.06836824119091034
107,0.0,49.86375427246094,0.00932204071432352,132.87644958496094,0.10082871466875076,-7.930938891731465e-17,-1.8285769288182464e-14,7.430278401443502e-07,1.2897796750621637e-06,0.00928743351250887,0.000928743351250887,0.05041435733437538
108,0.0,56.4465446472168,0.013677266426384449,150.86151123046875,0.1659199297428131,-1.1020915083315153e-16,-1.1202270258333161e-13,8.411190606238961e-07,1.464353658775508e-06,0.010112634487450122,0.0010112634487450124,0.08295996487140656
109,0.0,51.56072998046875,0.009489130228757858,124.96212005615234,0.09268175810575485,4.8490942164414186e-17,-2.45001925241713e-14,7.683147487114184e-07,1.2129584092690493e-06,0.009627751633524894,0.0009627751633524894,0.046340879052877426
110,0.0,51.128387451171875,0.009553859941661358,154.5692901611328,0.1451936960220337,1.7889335846010823e-16,-9.74381708131189e-14,7.618723429914098e-07,1.5003436146798776e-06,0.009602077677845955,0.0009602077677845956,0.07259684801101685
111,0.0,46.883575439453125,0.008598223328590393,122.12174987792969,0.07857026159763336,7.037827352146531e-17,-2.521639953865628e-14,6.98619714967208e-07,1.1853881005663425e-06,0.008972429111599923,0.0008972429111599923,0.03928513079881668
112,0.0,52.44124221801758,0.009572255425155163,137.29466247558594,0.10483398288488388,-5.003593026020603e-17,-9.421792773051108e-14,7.814354034962889e-07,1.3326655334822135e-06,0.009836909361183643,0.0009836909361183644,0.05241699144244194
113,0.0,53.58921813964844,0.009875045157968998,156.74737548828125,0.13156165182590485,-7.849623728795052e-17,-3.131372724595079e-14,7.985415777511662e-07,1.5214855011436157e-06,0.009443137794733047,0.0009443137794733048,0.06578082591295242
114,0.0,51.60542678833008,0.009613280184566975,150.48834228515625,0.11007573455572128,4.063047641389428e-17,-1.8642727606880266e-13,7.689807830502104e-07,1.4607314824388595e-06,0.009539327956736088,0.0009539327956736088,0.05503786727786064
115,0.0,51.113826751708984,0.009367946535348892,121.28226470947266,0.10805447399616241,2.892109295105083e-17,-2.335497518036328e-14,7.616553716616181e-07,1.177239482785808e-06,0.013707029446959496,0.0013707029446959496,0.05402723699808121
116,0.0,48.33079528808594,0.008860966190695763,127.267822265625,0.10187459737062454,-8.863352760068999e-17,-1.5333662616544286e-13,7.201849712146213e-07,1.2353389138297644e-06,0.008932438492774964,0.0008932438492774965,0.05093729868531227
117,0.0,50.376434326171875,0.009281941689550877,121.9073715209961,0.09146782755851746,1.0814916670542907e-17,-4.1150287828130034e-15,7.506673682655673e-07,1.183307176688686e-06,0.009766895696520806,0.0009766895696520807,0.04573391377925873
118,0.0,50.93925094604492,0.009544159285724163,122.18636322021484,0.12200969457626343,3.0249240612345574e-17,-1.9744909917143727e-13,7.590539894408721e-07,1.186015197163215e-06,0.009974026866257191,0.0009974026866257193,0.061004847288131714
119,0.0,51.9382438659668,0.009464067406952381,134.19580078125,0.07859814912080765,1.3135109319661886e-16,-1.1620627962498353e-13,7.739401439721405e-07,1.3025861562709906e-06,0.009389732964336872,0.0009389732964336872,0.039299074560403824
