step,loss,embedding_grad_l1_norm,embedding_grad_l2_norm,output_proj_grad_l1_norm,output_proj_grad_l2_norm,embedding_grad_mean,output_proj_grad_mean,embedding_grad_abs_mean,output_proj_grad_abs_mean,embedding_grad_rolling_avg,output_proj_clip_threshold,output_proj_grad_l2_norm_post_clip
41,0.0,288.5826416015625,0.06121116504073143,176.74143981933594,0.1133275032043457,-5.570630762230522e-16,-1.3302194509441677e-16,4.300216460251249e-06,1.715560074444511e-06,0.058471419662237165,0.005847141966223717,0.1133275032043457
42,0.0,263.89068603515625,0.05409802868962288,170.74313354492188,0.21075579524040222,4.948298715223842e-16,-1.2952552713111493e-13,3.932277650164906e-06,1.6573368384342757e-06,0.06010589152574539,0.00601058915257454,0.21075579524040222
43,0.0,290.21685791015625,0.05661651864647865,146.77688598632812,0.1534586250782013,-8.73758530806068e-16,-9.615400491409386e-16,4.3245681808912195e-06,1.4247058288674452e-06,0.05659186542034149,0.005659186542034149,0.1534586250782013
44,0.0,266.34820556640625,0.051025863736867905,156.38775634765625,0.1394076645374298,5.577135975265435e-16,-4.048698225636582e-14,3.968897544837091e-06,1.5179947467913735e-06,0.0575800284743309,0.005758002847433091,0.1394076645374298
45,0.0,272.49249267578125,0.05213801935315132,146.83432006835938,0.16511256992816925,-3.3089850304257595e-16,3.409714188513241e-14,4.060454557475168e-06,1.425263349119632e-06,0.0663660317659378,0.006636603176593781,0.16511256992816925
46,0.0,308.6683044433594,0.06842652708292007,156.10171508789062,0.14085382223129272,-8.953341540385296e-16,-2.4858966881508016e-14,4.599516159942141e-06,1.5152182868405362e-06,0.06221903935074806,0.006221903935074807,0.14085382223129272
47,0.0,347.36083984375,0.06752008199691772,162.22817993164062,0.23279744386672974,2.0534789146875454e-16,-4.348161472534067e-15,5.176079866942018e-06,1.5746854842291214e-06,0.06443464308977127,0.006443464308977128,0.23279744386672974
48,0.0,364.8896789550781,0.07644116878509521,157.56582641601562,0.1940142959356308,8.543513119185775e-17,-7.839431381340741e-15,5.43727992408094e-06,1.5294298236767645e-06,0.0698374167084694,0.0069837416708469395,0.1940142959356308
49,0.0,339.35589599609375,0.06631556898355484,152.50289916992188,0.2733154296875,-5.921912266115825e-16,-1.0419453928128819e-13,5.056796908320393e-06,1.4802859595874907e-06,0.08571775555610657,0.008571775555610657,0.2733154296875
50,0.0,366.3826599121094,0.0771360769867897,166.2960205078125,0.14389196038246155,7.095019016745141e-16,-3.23330195896223e-14,5.4595270739810076e-06,1.614170400898729e-06,0.0699495330452919,0.006994953304529191,0.14389196038246155
51,0.0,376.328857421875,0.07372293621301651,145.62437438964844,0.17943862080574036,-3.0964814046186007e-16,-3.17320734304679e-14,5.607736966339871e-06,1.4135188166619628e-06,0.08686917573213578,0.008686917573213578,0.17943862080574036
52,0.0,322.2860107421875,0.06239091604948044,159.01344299316406,0.258747935295105,-4.5232914636095245e-16,6.018448949927577e-14,4.802435796591453e-06,1.5434812894454808e-06,0.06666056215763091,0.0066660562157630915,0.258747935295105
53,0.0,357.56365966796875,0.07270654290914536,155.03970336914062,0.12387910485267639,6.375108774214766e-16,-3.676317808661532e-14,5.328113729774486e-06,1.5049097328301286e-06,0.06652003973722458,0.006652003973722458,0.12387910485267639
54,0.0,403.5192565917969,0.0775565654039383,177.1628875732422,0.1948261857032776,2.400423609882907e-16,-9.537407349340457e-14,6.012905487295939e-06,1.7196508679262479e-06,0.07823674529790878,0.007823674529790879,0.1948261857032776
55,0.0,367.8619384765625,0.06998255848884583,151.0915985107422,0.16751910746097565,-6.028164079019405e-17,-3.9879395358904945e-15,5.481570042320527e-06,1.466587036702549e-06,0.07260013371706009,0.007260013371706009,0.16751910746097565
56,0.0,353.2381896972656,0.06678961217403412,139.02418518066406,0.10707348585128784,4.803015624110785e-16,-2.1316741164660417e-14,5.2636592045018915e-06,1.349453441434889e-06,0.06929373592138291,0.0069293735921382915,0.10707348585128784
57,0.0,383.8792724609375,0.07504655420780182,142.99588012695312,0.1492595672607422,2.3071822230491534e-16,-2.0084125267288803e-14,5.720246917917393e-06,1.38800510285364e-06,0.07817106395959854,0.007817106395959854,0.1492595672607422
58,0.0,431.2255859375,0.09090840071439743,173.5499267578125,0.19664213061332703,2.8406096919120216e-17,-7.651537959002877e-14,6.425761966966093e-06,1.6845812069732347e-06,0.08225683122873306,0.008225683122873306,0.19664213061332703
59,0.0,373.433349609375,0.08387136459350586,135.99359130859375,0.1289624571800232,-8.313662258618848e-16,-1.4719123611465525e-14,5.5645905376877636e-06,1.3200366311139078e-06,0.07518409490585327,0.007518409490585328,0.1289624571800232
60,0.0,389.492919921875,0.07460726797580719,129.5635528564453,0.1541266292333603,-4.189357194483989e-16,-3.3225473831640165e-14,5.8038967836182564e-06,1.257622784578416e-06,0.07579119205474853,0.007579119205474854,0.1541266292333603
61,0.0,396.21759033203125,0.07450331747531891,144.35107421875,0.12348197400569916,-7.261986151307909e-16,-1.7863294665080437e-13,5.904102181375492e-06,1.401159465785895e-06,0.07149626463651657,0.007149626463651657,0.12348197400569916
62,0.0,405.7117919921875,0.08906202018260956,161.52183532714844,0.2303793728351593,3.408731630294426e-16,1.7121693602836774e-14,6.045576810720377e-06,1.5678292584198061e-06,0.08500702530145646,0.008500702530145647,0.2303793728351593
63,0.0,409.7858581542969,0.07953201979398727,139.3968505859375,0.12843257188796997,3.931317077432439e-16,-6.604517144770047e-14,6.106285127316369e-06,1.3530707292375155e-06,0.08594245165586471,0.008594245165586472,0.12843257188796997
64,0.0,462.81939697265625,0.09119442850351334,153.833740234375,0.14510299265384674,-6.591949208711867e-17,-9.681561514941414e-14,6.896546437928919e-06,1.4932039675841224e-06,0.08805812299251556,0.008805812299251555,0.14510299265384674
65,0.0,408.38958740234375,0.07527443766593933,130.86878967285156,0.11405915021896362,8.046948524187414e-16,-2.5667815583500092e-14,6.08547907177126e-06,1.2702921594609506e-06,0.07720571160316467,0.007720571160316467,0.11405915021896362
66,0.0,391.5084228515625,0.07247333973646164,138.28883361816406,0.1252448856830597,2.3201926491189795e-16,-6.503784598550777e-14,5.833930117660202e-06,1.3423156133285374e-06,0.07543115168809891,0.007543115168809892,0.1252448856830597
67,0.0,421.92877197265625,0.08679115027189255,140.55712890625,0.1315380483865738,2.1033522146218786e-16,-1.284491667896551e-14,6.287228643486742e-06,1.3643331158164074e-06,0.07961023449897767,0.007961023449897768,0.1315380483865738
68,0.0,448.7021789550781,0.08410263806581497,154.94508361816406,0.1313980370759964,1.0434361708000495e-15,-2.4465728447613418e-14,6.686183496640297e-06,1.5039913705550134e-06,0.08695397377014161,0.008695397377014162,0.1313980370759964
69,0.0,409.6137390136719,0.075774185359478,137.6282958984375,0.16406793892383575,-4.432218481120742e-16,-3.2547473932306985e-15,6.103720352257369e-06,1.3359040167415515e-06,0.07641873657703399,0.007641873657703399,0.16406793892383575
70,0.0,411.3504638671875,0.07620464265346527,137.13076782226562,0.1057230681180954,-2.0794997668271975e-16,-5.188650751457649e-14,6.129599569248967e-06,1.331074713561975e-06,0.07907111048698426,0.007907111048698427,0.1057230681180954
71,0.0,427.302001953125,0.07937923818826675,135.8761444091797,0.10639121383428574,2.675810961694225e-16,-5.109815616287502e-15,6.367296009557322e-06,1.3188965795052354e-06,0.0859882652759552,0.00859882652759552,0.10639121383428574
72,0.0,422.13787841796875,0.07697014510631561,133.53343200683594,0.13165096938610077,-3.7751919645945264e-16,-9.040831573507192e-15,6.290344572335016e-06,1.29615682453732e-06,0.08668819516897201,0.008668819516897202,0.13165096938610077
73,0.0,445.266357421875,0.08380606770515442,148.98898315429688,0.12447675317525864,-3.913969842672671e-16,-4.067283144938878e-14,6.634985766140744e-06,1.4461777482210891e-06,0.08217040002346039,0.00821704000234604,0.12447675317525864
74,0.0,412.5018005371094,0.07824388891458511,170.9473419189453,0.20680645108222961,-6.873841773558098e-17,7.105568812103193e-16,6.1467558225558605e-06,1.659318968449952e-06,0.07927017658948898,0.007927017658948899,0.20680645108222961
75,0.0,420.11328125,0.07991340011358261,135.72723388671875,0.12621665000915527,6.743737512859838e-17,-5.3341483113129515e-14,6.260175723582506e-06,1.3174511650504428e-06,0.08156087845563889,0.008156087845563889,0.12621665000915527
76,0.0,469.322509765625,0.09046179056167603,150.96665954589844,0.12702234089374542,-1.2602766052971504e-15,-2.9680034471790684e-14,6.993450369918719e-06,1.4653743392045726e-06,0.1166943684220314,0.01166943684220314,0.12702234089374542
77,0.0,426.1331787109375,0.07827436178922653,135.46902465820312,0.14323565363883972,-6.197299617927143e-16,-7.075934348003965e-14,6.34987918601837e-06,1.314944825026032e-06,0.08106333017349243,0.008106333017349244,0.14323565363883972
78,0.0,432.2427673339844,0.08055967837572098,130.49832153320312,0.1099938303232193,-1.6343263548046494e-15,-7.979339201370523e-15,6.440919150918489e-06,1.2666961310969782e-06,0.08245493173599243,0.008245493173599244,0.1099938303232193
79,0.0,466.6099853515625,0.08706587553024292,142.81065368652344,0.17677925527095795,-2.927345865710862e-16,-1.968668385590993e-14,6.9530306063825265e-06,1.3862071455150726e-06,0.08865931034088134,0.008865931034088134,0.17677925527095795
80,0.0,409.73345947265625,0.07563470304012299,127.9139404296875,0.112176313996315,-6.00756423774218e-16,3.4784339715239823e-15,6.105504326114897e-06,1.241610561919515e-06,0.08059707134962082,0.008059707134962082,0.112176313996315
81,0.0,423.5428771972656,0.08500600606203079,142.55740356445312,0.13759630918502808,-5.525094270986131e-16,-9.242984795512083e-14,6.311280685622478e-06,1.3837490087098558e-06,0.08080149888992309,0.00808014988899231,0.13759630918502808
82,0.0,464.5137023925781,0.08776280283927917,141.1954345703125,0.13820098340511322,-8.465450562766819e-16,-7.646147441326551e-14,6.921793556102784e-06,1.37052882109856e-06,0.08982202857732773,0.008982202857732774,0.13820098340511322
83,0.0,439.2936096191406,0.08042441308498383,134.640380859375,0.142043799161911,-3.838075690598686e-17,-8.182944068440418e-14,6.545984888362e-06,1.3069014812572277e-06,0.08244160264730453,0.008244160264730453,0.142043799161911
84,0.0,426.54180908203125,0.08278373628854752,124.75467681884766,0.12079443037509918,1.1666015375944028e-16,-2.56138578906941e-14,6.35596825304674e-06,1.2109449016861618e-06,0.08038596957921981,0.008038596957921982,0.12079443037509918
85,0.0,431.7291259765625,0.07916639000177383,128.15472412109375,0.14333128929138184,-2.07407875596477e-16,-2.4917551068271912e-14,6.433265298255719e-06,1.243947735929396e-06,0.08232870995998383,0.008232870995998382,0.14333128929138184
86,0.0,500.9308166503906,0.09220442175865173,154.12095642089844,0.17843030393123627,-3.4911309954033243e-16,-6.476862503355246e-14,7.464450845873216e-06,1.495991796218732e-06,0.08603996634483338,0.008603996634483338,0.17843030393123627
87,0.0,489.37030029296875,0.08992011100053787,146.06689453125,0.12537582218647003,2.47198095326695e-17,-1.2562208760204252e-13,7.29218572814716e-06,1.4178142464515986e-06,0.09070108830928802,0.009070108830928804,0.12537582218647003
88,0.0,452.9105224609375,0.08580195158720016,152.0560302734375,0.1403711438179016,1.1102230246251565e-16,-1.7712288341749372e-13,6.748892701580189e-06,1.4759484656678978e-06,0.08504702001810074,0.008504702001810074,0.1403711438179016
89,0.0,451.5118408203125,0.08339571207761765,128.88568115234375,0.12240593135356903,2.862293735361732e-17,-2.9973550446255612e-15,6.728050720994361e-06,1.251042931471602e-06,0.0838070422410965,0.00838070422410965,0.12240593135356903
90,0.0,455.57977294921875,0.08504309505224228,136.03244018554688,0.18491627275943756,-3.217912047936977e-16,-1.1061101714464686e-13,6.788667633372825e-06,1.3204137303546304e-06,0.08554794937372208,0.008554794937372209,0.18491627275943756
91,0.0,430.4820251464844,0.08126768469810486,134.3350067138672,0.12893103063106537,-5.837344496661956e-16,9.237320516787204e-14,6.414682047761744e-06,1.303937324337312e-06,0.08517722636461258,0.008517722636461259,0.12893103063106537
92,0.0,486.8293762207031,0.09350933879613876,143.26739501953125,0.1403176486492157,1.0716254272846726e-15,4.8038016706858366e-14,7.254323008965002e-06,1.3906405911257025e-06,0.0929997593164444,0.00929997593164444,0.1403176486492157
93,0.0,442.5014343261719,0.08168338984251022,144.6113739013672,0.1934351772069931,-8.196568423990414e-17,-9.637823571105575e-16,6.5937852014030796e-06,1.4036860420674202e-06,0.08084508180618286,0.008084508180618287,0.1934351772069931
94,0.0,470.1064453125,0.08799803256988525,148.28512573242188,0.15414227545261383,5.659535340374333e-16,-6.319591524346288e-14,7.0051319198682904e-06,1.4393457377082086e-06,0.08364969193935394,0.008364969193935394,0.15414227545261383
95,0.0,485.5681457519531,0.08948132395744324,150.55062866210938,0.16578561067581177,2.1014006507114047e-15,4.3852399162836505e-15,7.235529210447567e-06,1.461336069041863e-06,0.08864222466945648,0.008864222466945649,0.16578561067581177
96,0.0,521.9388427734375,0.09609661996364594,142.88455200195312,0.12418006360530853,-6.225488874411766e-16,-6.99061238041386e-14,7.7774948294973e-06,1.386924509461096e-06,0.0952639952301979,0.009526399523019792,0.12418006360530853
97,0.0,474.72662353515625,0.09016589820384979,138.9970245361328,0.11745142936706543,-4.579669976578771e-16,-1.0101829278402665e-15,7.073977940308396e-06,1.3491898016582127e-06,0.08983457535505295,0.008983457535505295,0.11745142936706543
98,0.0,407.3750915527344,0.07429037243127823,118.60531616210938,0.09008847177028656,-5.054550528127422e-16,-2.8946524268259194e-14,6.070361905585742e-06,1.1512554465298308e-06,0.08208933621644973,0.008208933621644973,0.09008847177028656
99,0.0,520.0518798828125,0.09769453853368759,152.12562561035156,0.17049051821231842,4.371503159461554e-16,-4.251981050779931e-14,7.749376891297288e-06,1.4766239928576397e-06,0.09188100546598435,0.009188100546598436,0.17049051821231842
100,0.0,478.1478271484375,0.08910071849822998,122.01666259765625,0.11865410953760147,-8.482797797526587e-16,-2.5822997101634763e-14,7.124957846826874e-06,1.1843679885714664e-06,0.09090244024991989,0.00909024402499199,0.11865410953760147
101,0.0,480.910400390625,0.08783764392137527,143.61126708984375,0.1175309345126152,2.5240226575462543e-16,-7.848620164159145e-14,7.16612339601852e-06,1.3939784366812091e-06,0.08804896324872971,0.008804896324872972,0.1175309345126152
102,0.0,471.54400634765625,0.08677428960800171,130.6629638671875,0.12482485920190811,2.1423834928313568e-16,-2.1975741267953736e-13,7.026553248579148e-06,1.268294226974831e-06,0.08796716332435608,0.008796716332435608,0.12482485920190811
103,0.0,481.1256103515625,0.09027526527643204,132.45071411132812,0.08976347744464874,6.266688556966216e-17,-4.2964678987960844e-14,7.169330274336971e-06,1.2856472721978207e-06,0.08914661705493927,0.008914661705493928,0.08976347744464874
104,0.0,447.07958984375,0.082613505423069,139.0616455078125,0.12246029078960419,6.76975836499949e-16,-3.2433254080468585e-14,6.662005034741014e-06,1.3498170119419228e-06,0.0843961700797081,0.00843961700797081,0.12246029078960419
105,0.0,484.75274658203125,0.08964633196592331,127.43470764160156,0.10445920377969742,-3.7383290907300193e-16,-3.176833999313754e-14,7.223378815979231e-06,1.2369588375804597e-06,0.0913967490196228,0.009139674901962281,0.10445920377969742
106,0.0,460.21575927734375,0.08669299632310867,139.93710327148438,0.14443492889404297,-2.0404684886177193e-16,-8.248201519575962e-14,6.857749212940689e-06,1.3583147620011005e-06,0.0891007125377655,0.00891007125377655,0.14443492889404297
107,0.0,481.43109130859375,0.08878230303525925,139.4302520751953,0.1630183458328247,7.502679033599691e-16,-3.485856690647361e-14,7.173882295319345e-06,1.3533949640986975e-06,0.09046971499919891,0.009046971499919891,0.1630183458328247
108,0.0,521.0130615234375,0.10680244863033295,149.25039672851562,0.16719307005405426,2.454633718507182e-16,-6.948878728289462e-14,7.763699613860808e-06,1.4487152384390356e-06,0.09073512405157089,0.009073512405157089,0.16719307005405426
109,0.0,495.3670654296875,0.0913185253739357,129.19961547851562,0.1477833241224289,3.0401028916493544e-16,-4.090241464754438e-14,7.381544492091052e-06,1.2540900797830545e-06,0.09320074170827866,0.009320074170827867,0.1477833241224289
110,0.0,488.4450988769531,0.0911630168557167,152.1669921875,0.1447327584028244,5.421010862427522e-18,-8.737003227019327e-14,7.278399152710335e-06,1.4770254210816347e-06,0.09155383706092834,0.009155383706092835,0.1447327584028244
111,0.0,453.90643310546875,0.08337178081274033,125.90190124511719,0.1410212367773056,-1.9233746539892849e-16,-2.27137017825901e-14,6.763732926629018e-06,1.222080527440994e-06,0.0858471617102623,0.00858471617102623,0.1410212367773056
112,0.0,530.5074462890625,0.0974702388048172,142.19830322265625,0.12287167459726334,-1.4168353990040572e-15,-4.4786233505426584e-14,7.905176971689798e-06,1.3802632565784734e-06,0.09743809700012207,0.009743809700012207,0.12287167459726334
113,0.0,526.8331909179688,0.09650442004203796,154.18038940429688,0.12505024671554565,6.591949208711867e-17,-9.58000633032377e-14,7.85042630013777e-06,1.4965687569201691e-06,0.09262264966964721,0.009262264966964721,0.12505024671554565
114,0.0,510.6017761230469,0.09571170061826706,151.5621337890625,0.14525176584720612,1.209969624493823e-16,-2.0112213218632935e-13,7.608559371874435e-06,1.471154405408015e-06,0.0881472110748291,0.00881472110748291,0.14525176584720612
115,0.0,476.1104736328125,0.08740577846765518,120.44114685058594,0.07419642060995102,-5.540273101400928e-16,-2.5991295771990615e-14,7.094598913681693e-06,1.16907506253483e-06,0.11777549982070923,0.011777549982070923,0.07419642060995102
116,0.0,477.40380859375,0.08894838392734528,126.16352844238281,0.10511919111013412,-4.724953067691828e-16,-2.0486874187115173e-13,7.113871106412262e-06,1.2246200640220195e-06,0.09042198061943055,0.009042198061943054,0.10511919111013412
117,0.0,471.1541748046875,0.08602005243301392,124.3004150390625,0.09846601635217667,1.2275336996880881e-15,-1.621879036238158e-14,7.0207443059189245e-06,1.2065355576851289e-06,0.09099809527397155,0.009099809527397156,0.09846601635217667
118,0.0,462.86529541015625,0.08753250539302826,124.32719421386719,0.15215975046157837,-7.235965299168257e-16,3.669880358262399e-15,6.897230377944652e-06,1.2067954457961605e-06,0.09328293949365615,0.009328293949365615,0.15215975046157837
119,0.0,479.193115234375,0.08744668960571289,137.21603393554688,0.09972377121448517,-1.3682631416767066e-16,-1.3222996103016277e-13,7.140533853089437e-06,1.3319023537405883e-06,0.08760499805212021,0.008760499805212022,0.09972377121448517
120,0.0,484.2466125488281,0.08845947682857513,121.3109130859375,0.08304192125797272,3.0747973611688906e-16,-2.7293265033017516e-14,7.215836831164779e-06,1.177517560790875e-06,0.08889245092868805,0.008889245092868805,0.08304192125797272
