step,loss,embedding_grad_l2_norm,output_proj_grad_l2_norm,embedding_grad_l2_norm_effective,output_proj_grad_l2_norm_effective,embedding_grad_l1_norm,output_proj_grad_l1_norm,embedding_grad_mean,output_proj_grad_mean,embedding_grad_abs_mean,output_proj_grad_abs_mean
30,0.0,0.003061614464968443,0.05096787214279175,0.003061614464968443,0.05096787214279175,8.652841567993164,34.47026443481445,1.2721305766223456e-17,-7.518253322521737e-16,3.43833050919784e-07,8.922383472054207e-07
31,0.0,0.002657761797308922,0.038310956209897995,0.002657761797308922,0.038310956209897995,8.83169174194336,34.86585235595703,4.8861380112495033e-17,2.0972762355329867e-15,3.509398993628565e-07,9.024778364619124e-07
32,0.0,0.002456034766510129,0.04325652867555618,0.002456034766510129,0.04325652867555618,7.981661796569824,31.794384002685547,-2.3129647035674605e-18,-2.5914620973176616e-16,3.1716274406790035e-07,8.229750392274582e-07
33,0.0,0.002826305804774165,0.04393957927823067,0.002826305804774165,0.04393957927823067,9.46219253540039,30.46469497680664,-7.864080198924519e-17,2.949294818714826e-15,3.759937499125954e-07,7.885570312282653e-07
34,0.0,0.003091285238042474,0.037731241434812546,0.003091285238042474,0.037731241434812546,9.886543273925781,32.032798767089844,2.0816681711721685e-17,-1.6324703997380968e-15,3.9285595221372205e-07,8.291462449960818e-07
35,0.0,0.003051029983907938,0.06347469985485077,0.003051029983907938,0.06347469985485077,9.100496292114258,32.032649993896484,1.358866750421186e-17,5.9422829849808175e-15,3.6162123251415323e-07,8.291424364870181e-07
36,0.0,0.003104721661657095,0.04662031680345535,0.003104721661657095,0.04662031680345535,9.931026458740234,34.81328582763672,-1.2721305766223456e-17,-3.1905871038717323e-14,3.9462355516661773e-07,9.011171755446412e-07
37,0.0,0.003614632412791252,0.03547854349017143,0.003614632412791252,0.03547854349017143,11.831740379333496,29.676223754882812,3.7585676691465175e-18,-5.740389929145676e-16,4.7015112158987904e-07,7.681479701204807e-07
38,0.0,0.0028258070815354586,0.04659751057624817,0.0028258070815354586,0.04659751057624817,9.210273742675781,28.618776321411133,4.741577611294021e-17,1.9104499900053683e-15,3.6598339647753164e-07,7.407767270706245e-07
39,0.0,0.0029070130549371243,0.043308623135089874,0.0029070130549371243,0.043308623135089874,9.755109786987305,28.596824645996094,-2.5442611532446912e-17,-2.1394628173501055e-16,3.8763323573220987e-07,7.402085202556918e-07
40,0.0,0.003081792965531349,0.03709818795323372,0.003081792965531349,0.03709818795323372,10.14168643951416,30.05832290649414,-3.9320400994622594e-17,-1.4813520351239333e-14,4.0299443071489804e-07,7.780383270983293e-07
41,0.0,0.0033390705939382315,0.043069835752248764,0.0033390705939382315,0.043069835752248764,10.949036598205566,28.84417724609375,-5.551115123125783e-17,-1.0411048184918504e-15,4.350756341864326e-07,7.46611078739079e-07
42,0.0,0.0033368279691785574,0.04663405567407608,0.0033368279691785574,0.04663405567407608,11.042863845825195,29.34583282470703,1.1853944028235053e-17,-3.216727684118479e-15,4.38803994029513e-07,7.595960482831288e-07
43,0.0,0.003915708512067795,0.03574823960661888,0.003915708512067795,0.03574823960661888,12.558832168579102,30.13873863220215,-4.625929407134921e-18,-1.024531560087636e-15,4.990431534679374e-07,7.801198762535932e-07
44,0.0,0.0037197808269411325,0.07371245324611664,0.0037197808269411325,0.07371245324611664,12.064481735229492,31.054141998291016,5.984795992119984e-17,-1.379426188888571e-14,4.793994321516948e-07,8.038144301281136e-07
45,0.0,0.004075010307133198,0.0344059057533741,0.004075010307133198,0.0344059057533741,13.081003189086914,27.95828628540039,-1.2721305766223456e-17,1.9469865444269457e-15,5.19792365594185e-07,7.236803867272101e-07
46,0.0,0.0040175458416342735,0.039208706468343735,0.0040175458416342735,0.039208706468343735,12.928145408630371,27.58377456665039,5.4643789493269423e-17,-6.086922331053962e-15,5.137183620718133e-07,7.139864237615257e-07
47,0.0,0.004794633947312832,0.04714823514223099,0.004794633947312832,0.04714823514223099,14.890295028686523,28.083620071411133,-5.1463465326460244e-17,-1.0562467817976182e-14,5.916871828048897e-07,7.269245543284342e-07
48,0.0,0.004044417291879654,0.03890414163470268,0.004044417291879654,0.03890414163470268,13.067373275756836,27.67243194580078,-4.683753385137379e-17,2.5643420611102695e-15,5.192507614992792e-07,7.162812494243553e-07
49,0.0,0.004223644733428955,0.10095809400081635,0.004223644733428955,0.10095809400081635,13.571270942687988,27.255355834960938,2.1105802842504895e-17,5.8963293300099036e-15,5.392738557929988e-07,7.054855473143107e-07
50,0.0,0.004542015492916107,0.04991662874817848,0.004542015492916107,0.04991662874817848,14.191801071166992,30.105457305908203,-1.0870934003369488e-16,1.277651050990349e-15,5.639315077132778e-07,7.792584142407577e-07
51,0.0,0.005347258411347866,0.04179484397172928,0.005347258411347866,0.04179484397172928,15.521482467651367,29.38070297241211,-1.8503717628539684e-17,5.0217110607623724e-15,6.167683181956818e-07,7.604986649312195e-07
52,0.0,0.0070198713801801205,0.07676985114812851,0.0070198713801801205,0.07676985114812851,16.742237091064453,31.71405601501465,6.53412531342747e-17,5.484257118533106e-15,6.652767297055107e-07,8.208958206523675e-07
53,0.0,0.004694334231317043,0.03937863931059837,0.004694334231317043,0.03937863931059837,14.584664344787598,29.605701446533203,6.360652883111728e-18,4.7007914528713994e-15,5.795425295218593e-07,7.663225574106036e-07
54,0.0,0.0048172930255532265,0.032441575080156326,0.0048172930255532265,0.032441575080156326,15.498699188232422,26.41728973388672,9.945748370096687e-17,1.9322966637809512e-15,6.158629730634857e-07,6.837927912783925e-07
55,0.0,0.004684239160269499,0.05764668434858322,0.004684239160269499,0.05764668434858322,15.009710311889648,29.84151840209961,-1.6190753545357683e-17,-2.4281397137631937e-14,5.964323008811334e-07,7.724265174147149e-07
56,0.0,0.004868667107075453,0.05470237508416176,0.004868667107075453,0.05470237508416176,15.44591236114502,26.1237735748291,5.898059818321144e-17,2.5191422231107645e-14,6.137654509075219e-07,6.761953272871324e-07
57,0.0,0.005331916734576225,0.061916012316942215,0.005331916734576225,0.061916012316942215,16.500675201416016,30.45334815979004,5.261994654087063e-17,2.4569923664521064e-14,6.556779226229992e-07,7.882633212830115e-07
58,0.0,0.0049167051911354065,0.03873876482248306,0.0049167051911354065,0.03873876482248306,15.559357643127441,28.20911407470703,1.121787936030934e-16,1.0764360662053087e-14,6.182733613968594e-07,7.30172871499235e-07
59,0.0,0.00475703040137887,0.037719547748565674,0.00475703040137887,0.037719547748565674,15.456361770629883,27.31092071533203,-5.204170427930421e-17,-1.5518638857411806e-15,6.141806352388812e-07,7.069237994983268e-07
60,0.0,0.004735732451081276,0.0357445552945137,0.004735732451081276,0.0357445552945137,15.434380531311035,25.635902404785156,3.9320400994622594e-17,1.8275834862260592e-15,6.13307179264666e-07,6.635671638832719e-07
61,0.0,0.005362204276025295,0.04319334030151367,0.005362204276025295,0.04319334030151367,16.71436309814453,27.445335388183594,1.0813110108085091e-16,3.910546559016343e-15,6.641691356890078e-07,7.104030146365403e-07
62,0.0,0.005251790396869183,0.03452770784497261,0.005251790396869183,0.03452770784497261,17.104042053222656,26.127735137939453,-1.3877787807814457e-17,9.852075684674104e-15,6.796535672037862e-07,6.762978728147573e-07
63,0.0,0.00526374252513051,0.047070566564798355,0.00526374252513051,0.047070566564798355,17.443553924560547,27.72736358642578,7.517135503729157e-17,8.595518401048347e-15,6.93144556862535e-07,7.177031307037396e-07
64,0.0,0.005013660527765751,0.041830893605947495,0.005013660527765751,0.041830893605947495,16.867618560791016,27.984355926513672,1.9660200497311297e-17,5.481243798823249e-15,6.702589416818228e-07,7.243551749525068e-07
65,0.0,0.005230426322668791,0.06908438354730606,0.005230426322668791,0.06908438354730606,17.143444061279297,32.28984069824219,1.2200888888866537e-16,3.829939769733719e-14,6.812192623328883e-07,8.357995966434828e-07
66,0.0,0.005410225596278906,0.03639109060168266,0.005410225596278906,0.03639109060168266,17.583738327026367,25.219955444335938,-2.6599094401218526e-17,-1.7710835299080004e-15,6.987149845372187e-07,6.528006224471028e-07
67,0.0,0.004820028319954872,0.03759095445275307,0.004820028319954872,0.03759095445275307,16.146482467651367,25.85120391845703,6.649773765740754e-17,5.051844257860944e-15,6.416036057999008e-07,6.691400926683855e-07
68,0.0,0.005261230282485485,0.03318076953291893,0.005261230282485485,0.03318076953291893,17.501506805419922,24.250818252563477,2.1394923973288104e-17,-4.968977754081635e-15,6.95447397447424e-07,6.277152237998962e-07
69,0.0,0.005239900667220354,0.035026345402002335,0.005239900667220354,0.035026345402002335,17.421039581298828,27.25701141357422,-2.4864370925241718e-17,1.8637433227443453e-15,6.922499551365036e-07,7.055284072521317e-07
70,0.0,0.005605064798146486,0.02951149269938469,0.005605064798146486,0.02951149269938469,18.12388801574707,26.210878372192383,-1.9081958235744878e-17,-3.712420046939405e-15,7.201786047517089e-07,6.784499646528275e-07
71,0.0,0.00507378950715065,0.033145565539598465,0.00507378950715065,0.033145565539598465,16.90105438232422,26.750301361083984,-7.083454634734956e-17,-2.9455282220170636e-16,6.715875997542753e-07,6.924125841578643e-07
72,0.0,0.005207899957895279,0.04953894019126892,0.005207899957895279,0.04953894019126892,16.94559097290039,29.502649307250977,-1.1449174941446927e-16,5.9428854795162e-14,6.733573059136688e-07,7.636551231371413e-07
73,0.0,0.005142034497112036,0.03830109164118767,0.005142034497112036,0.03830109164118767,17.13844108581543,27.955726623535156,-2.891205931158114e-18,1.4908440557374544e-14,6.810204808971321e-07,7.236141641442373e-07
74,0.0,0.006873931270092726,0.044738639146089554,0.006873931270092726,0.044738639146089554,20.362340927124023,28.76081085205078,4.3946329160986596e-17,-5.309483728328443e-15,8.091267318377504e-07,7.44453188872285e-07
75,0.0,0.006091706454753876,0.045269425958395004,0.006091706454753876,0.045269425958395004,20.18251609802246,25.041379928588867,1.7115939178630483e-16,1.6377437092303469e-15,8.019811730264337e-07,6.481783429990173e-07
76,0.0,0.005020866170525551,0.038280270993709564,0.005020866170525551,0.038280270993709564,17.121898651123047,28.495708465576172,-9.251858814269842e-18,2.410662385330639e-16,6.803631436014257e-07,7.375911650342459e-07
77,0.0,0.005277638789266348,0.038372792303562164,0.005277638789266348,0.038372792303562164,17.86358642578125,25.593955993652344,-6.245004513516506e-17,1.1521459886132662e-14,7.098351488821208e-07,6.624813977396116e-07
78,0.0,0.005597693379968405,0.042297109961509705,0.005597693379968405,0.042297109961509705,18.621679306030273,25.202608108520508,-4.047688220903298e-17,7.485106488075953e-15,7.399590913337306e-07,6.523516162815213e-07
79,0.0,0.005240131169557571,0.039331939071416855,0.005240131169557571,0.039331939071416855,17.730667114257812,29.054100036621094,8.673617379884035e-18,1.6024877415700758e-14,7.045534289318311e-07,7.520447411479836e-07
80,0.0,0.005222570616751909,0.03578516095876694,0.005222570616751909,0.03578516095876694,17.525638580322266,27.260704040527344,-7.979727989493313e-17,-3.808093265364725e-15,6.964063459236058e-07,7.056239610392367e-07
81,0.0,0.005590188782662153,0.026673372834920883,0.005590188782662153,0.026673372834920883,18.551849365234375,24.862201690673828,-3.2381507090715366e-17,1.4102375417405382e-15,7.371842798420403e-07,6.435404316107451e-07
82,0.0,0.005404828116297722,0.026628686115145683,0.005404828116297722,0.026628686115145683,18.209632873535156,22.785282135009766,-5.782411862316228e-18,-2.184662745346861e-17,7.235857992782257e-07,5.897808819099737e-07
83,0.0,0.00540859904140234,0.027100658044219017,0.00540859904140234,0.027100658044219017,18.212383270263672,24.714237213134766,2.023844110451649e-17,2.205002732797736e-15,7.236951091726951e-07,6.397104925781605e-07
84,0.0,0.005913761910051107,0.039671752601861954,0.005913761910051107,0.039671752601861954,20.01810073852539,24.982158660888672,-1.6537697578808554e-16,2.21479612773389e-15,7.954478746796667e-07,6.466454465225979e-07
85,0.0,0.006167874205857515,0.027757566422224045,0.006167874205857515,0.027757566422224045,20.4719295501709,25.145551681518555,6.938893903907228e-17,-2.3971023936967227e-15,8.134813924698392e-07,6.508747674160986e-07
86,0.0,0.005978187546133995,0.039101492613554,0.005978187546133995,0.039101492613554,20.15904998779297,26.765277862548828,-4.047688386339421e-18,5.283870722552894e-15,8.01048713583441e-07,6.928001994310762e-07
87,0.0,0.005333918612450361,0.03191377595067024,0.005333918612450361,0.03191377595067024,18.044048309326172,24.270404815673828,-1.503427067658607e-17,4.501911928504352e-15,7.170060598582495e-07,6.282222102527157e-07
88,0.0,0.005747211631387472,0.05339202284812927,0.005747211631387472,0.05339202284812927,19.085926055908203,25.39700698852539,-3.642919299551295e-17,3.832953258850165e-15,7.584065997434664e-07,6.573835094059177e-07
89,0.0,0.006079064682126045,0.05768585950136185,0.006079064682126045,0.05768585950136185,20.215253829956055,30.588932037353516,5.1463465326460244e-17,1.8738379649481905e-14,8.032820346670633e-07,7.917727771200589e-07
90,0.0,0.005735921673476696,0.041611798107624054,0.005735921673476696,0.041611798107624054,18.934223175048828,23.670724868774414,5.0885223064893825e-17,5.306470408618586e-15,7.523784688601154e-07,6.12699921020976e-07
91,0.0,0.005629177670925856,0.034636594355106354,0.005629177670925856,0.034636594355106354,18.954681396484375,25.033187866210938,-2.1394923973288104e-17,2.6283754225820896e-15,7.531913865932438e-07,6.479663170466665e-07
92,0.0,0.005549807567149401,0.046204373240470886,0.005549807567149401,0.046204373240470886,18.742374420166016,25.730365753173828,2.1973164580493298e-17,-6.930654390912812e-16,7.447550842698547e-07,6.660122835455695e-07
93,0.0,0.0057524098083376884,0.03620588779449463,0.0057524098083376884,0.03620588779449463,19.323745727539062,27.92061996459961,1.3877787807814457e-17,3.3056209543724444e-14,7.67856704442238e-07,7.227054084069096e-07
94,0.0,0.005559025332331657,0.03715638443827629,0.005559025332331657,0.03715638443827629,18.422321319580078,26.826745986938477,-2.312964744926491e-17,1.594653195027742e-14,7.320372787944507e-07,6.943913035684091e-07
95,0.0,0.005735669285058975,0.037609003484249115,0.005735669285058975,0.037609003484249115,19.01782989501953,27.16779327392578,-2.3129647035674605e-18,1.1028780631263356e-14,7.557006824754353e-07,7.032190296740737e-07
96,0.0,0.006002882029861212,0.03604338690638542,0.006002882029861212,0.03604338690638542,20.054763793945312,27.682865142822266,1.0003572265381084e-16,2.0626229741663345e-14,7.969047146616504e-07,7.16551312507363e-07
97,0.0,0.005533385556191206,0.04314647987484932,0.005533385556191206,0.04314647987484932,18.76856803894043,28.288455963134766,6.476301418143073e-17,3.927873041468903e-14,7.457958872691961e-07,7.32226624222676e-07
98,0.0,0.00635096849873662,0.059328556060791016,0.00635096849873662,0.059328556060791016,20.812763214111328,25.973299026489258,-7.228014703818193e-17,1.3964515511283825e-14,8.270249054476153e-07,6.723004162267898e-07
99,0.0,0.005581283941864967,0.03615748509764671,0.005581283941864967,0.03615748509764671,18.611724853515625,26.474449157714844,3.2381507090715366e-17,1.764604934883455e-14,7.395635179818782e-07,6.852723117845017e-07
100,0.0,0.00595717690885067,0.044010721147060394,0.00595717690885067,0.044010721147060394,19.904359817504883,27.390804290771484,2.7755575615628914e-17,1.0685261337306691e-14,7.90928197602625e-07,7.089915357028076e-07
101,0.0,0.005953560583293438,0.03117206133902073,0.005953560583293438,0.03117206133902073,19.882259368896484,26.015573501586914,3.585095404266898e-17,-5.588969872571525e-15,7.900500236246444e-07,6.733946520398604e-07
102,0.0,0.006092481780797243,0.048026781529188156,0.006092481780797243,0.048026781529188156,20.60651397705078,24.737720489501953,-1.4109084712441024e-16,3.038941185962195e-15,8.188293350031017e-07,6.403183192560391e-07
103,0.0,0.005696828477084637,0.04071145877242088,0.005696828477084637,0.04071145877242088,18.846446990966797,26.2179012298584,1.0408340855860843e-17,9.65771635163008e-15,7.488905566788162e-07,6.786317499063443e-07
104,0.0,0.005665025673806667,0.04901428148150444,0.005665025673806667,0.04901428148150444,18.86608123779297,26.525516510009766,2.7755575615628914e-17,7.251573575287312e-15,7.496707326026808e-07,6.865941486466909e-07
105,0.0,0.0057907430455088615,0.05112462118268013,0.0057907430455088615,0.05112462118268013,19.41335105895996,26.41167449951172,-1.0986582455682772e-16,2.2313693861381045e-14,7.714172625128413e-07,6.836474426563655e-07
106,0.0,0.006217740010470152,0.03301982954144478,0.006217740010470152,0.03301982954144478,20.685138702392578,25.928173065185547,-4.85722573273506e-17,1.4765307606458533e-16,8.219535629905295e-07,6.711323408126191e-07
107,0.0,0.005844173952937126,0.03028235025703907,0.005844173952937126,0.03028235025703907,19.276391983032227,25.753925323486328,-1.6537697578808554e-16,2.68487527302103e-15,7.659750167476886e-07,6.666220997431083e-07
108,0.0,0.0057639628648757935,0.03107893094420433,0.0057639628648757935,0.03107893094420433,19.319957733154297,24.79009246826172,-1.0408340855860843e-16,3.0649311213992725e-15,7.677061830690945e-07,6.416739211090317e-07
109,0.0,0.00612602848559618,0.027355026453733444,0.00612602848559618,0.027355026453733444,19.99056625366211,23.744319915771484,-6.302829070545392e-17,4.608884989962519e-15,7.943537525534339e-07,6.146048576738394e-07
110,0.0,0.006042239721864462,0.02519151382148266,0.006042239721864462,0.02519151382148266,19.963464736938477,23.590866088867188,-6.013708270634428e-17,1.2576124325681514e-14,7.932768539831159e-07,6.106328100941028e-07
111,0.0,0.006089471746236086,0.03892217203974724,0.006089471746236086,0.03892217203974724,20.322017669677734,24.798660278320312,-1.2027416541268856e-16,1.0545140912007148e-14,8.07524429546902e-07,6.418957241294265e-07
112,0.0,0.0059294262900948524,0.025449762120842934,0.0059294262900948524,0.025449762120842934,19.158109664916992,23.794750213623047,-6.938893903907228e-18,2.2599960504366898e-14,7.612749186591827e-07,6.15910209944559e-07
113,0.0,0.005993666592985392,0.02310389280319214,0.005993666592985392,0.02310389280319214,19.911808013916016,24.733081817626953,-1.1564823724632456e-17,1.7052423248410317e-14,7.912241812846332e-07,6.401982659554051e-07
114,0.0,0.006613033823668957,0.04401015117764473,0.006613033823668957,0.04401015117764473,21.968341827392578,28.536762237548828,-4.625929407134921e-18,2.890685602127338e-14,8.729434739507269e-07,7.386538527498487e-07
115,0.0,0.005428549833595753,0.032234303653240204,0.005428549833595753,0.032234303653240204,18.50206756591797,23.224224090576172,1.503427067658607e-17,1.5571371952334307e-15,7.352061288656841e-07,6.011425739416154e-07
116,0.0,0.0060284859500825405,0.02634287439286709,0.0060284859500825405,0.02634287439286709,20.085468292236328,25.395828247070312,-3.3537988305125754e-17,2.413525007291268e-14,7.981248018040787e-07,6.573529844899895e-07
117,0.0,0.006101311184465885,0.028597014024853706,0.006101311184465885,0.028597014024853706,20.419904708862305,24.39374351501465,-5.435467001684744e-17,3.63558018257981e-15,8.114141110127093e-07,6.314147640296142e-07
118,0.0,0.006609740667045116,0.04101550206542015,0.006609740667045116,0.04101550206542015,21.67890167236328,24.976858139038086,-6.823246113338435e-17,1.1028780843021593e-15,8.61442174482363e-07,6.465082265094679e-07
119,0.0,0.006012497935444117,0.02241278998553753,0.006012497935444117,0.02241278998553753,19.842361450195312,21.271465301513672,-4.741577611294021e-17,5.513636879825095e-15,7.884646038291976e-07,5.505967806129775e-07
120,0.0,0.006688729859888554,0.03376006707549095,0.006688729859888554,0.03376006707549095,22.37944221496582,24.53783416748047,3.2381507090715366e-17,1.063252760710948e-14,8.892791356629459e-07,6.351444312713284e-07
121,0.0,0.005788484122604132,0.030029796063899994,0.005788484122604132,0.030029796063899994,19.380043029785156,25.152915954589844,4.625929489852982e-17,8.890824579647297e-15,7.700937203480862e-07,6.510653633995389e-07
122,0.0,0.006084930617362261,0.021034928038716316,0.006084930617362261,0.021034928038716316,20.32948875427246,25.717769622802734,-5.261994654087063e-17,1.5211280247006374e-14,8.07821322723612e-07,6.656862296949839e-07
123,0.0,0.006066574715077877,0.02873859368264675,0.006066574715077877,0.02873859368264675,19.715694427490234,22.238182067871094,4.85722573273506e-17,6.1675289509299965e-15,7.834313464627485e-07,5.756195378125994e-07
124,0.0,0.006038125138729811,0.02397717535495758,0.006038125138729811,0.02397717535495758,20.06601333618164,23.07527732849121,3.006854135317214e-17,9.989182366747316e-16,7.973517313075718e-07,5.972871690573811e-07
125,0.0,0.005863947328180075,0.023081282153725624,0.005863947328180075,0.023081282153725624,19.761104583740234,23.87201690673828,5.898059818321144e-17,5.136971069060001e-15,7.85235783951066e-07,6.179101887937577e-07
126,0.0,0.006012887228280306,0.02047552727162838,0.006012887228280306,0.02047552727162838,20.036827087402344,24.527847290039062,-6.476301418143073e-17,9.259957302895985e-15,7.961920118759735e-07,6.348859074023494e-07
127,0.0,0.006235640030354261,0.03348802402615547,0.006235640030354261,0.03348802402615547,21.111042022705078,26.098411560058594,1.4224732503009818e-16,7.304307305484523e-15,8.388774404011201e-07,6.755388426427089e-07
128,0.0,0.006300632376223803,0.020419849082827568,0.006300632376223803,0.020419849082827568,20.98358154296875,23.524578094482422,-1.1246790977079293e-16,1.0846473730025813e-14,8.338126349372033e-07,6.089169914957893e-07
129,0.0,0.005940571427345276,0.01952800527215004,0.005940571427345276,0.01952800527215004,19.655487060546875,21.917558670043945,2.1973164580493298e-17,5.56561675069925e-15,7.810389206497348e-07,5.673204555023403e-07
130,0.0,0.006294014863669872,0.022910423576831818,0.006294014863669872,0.022910423576831818,21.081003189086914,24.181869506835938,-1.1911768750700062e-16,-1.0132315052965532e-15,8.376838422918809e-07,6.259305109779234e-07
131,0.0,0.006277431733906269,0.027832573279738426,0.006277431733906269,0.027832573279738426,20.975242614746094,23.146438598632812,-8.673617379884035e-17,1.0365848389270647e-15,8.334812946486636e-07,5.991291232021467e-07
